time,gFx,gFy,gFz,TgF
1.755651926,-0.0384,0.9926,0.0337,0.994
1.757978697,-0.0376,0.9931,0.0347,0.994
1.760377603,-0.0369,0.9921,0.0347,0.993
1.763180572,-0.0376,0.9935,0.0342,0.995
1.765088176,-0.0384,0.9933,0.0345,0.995
1.767433176,-0.0384,0.9948,0.0352,0.996
1.769708072,-0.0381,0.9921,0.0357,0.993
1.772159634,-0.0364,0.9933,0.0367,0.995
1.774634061,-0.0362,0.9928,0.0369,0.994
1.776776353,-0.0359,0.9928,0.0359,0.994
1.779943124,-0.0359,0.9938,0.0349,0.995
1.781475572,-0.0354,0.9935,0.0354,0.995
1.783731249,-0.0364,0.9918,0.0369,0.993
1.786418489,-0.0367,0.9916,0.0369,0.993
1.78850453,-0.0369,0.9926,0.0367,0.994
1.790984478,-0.0364,0.9931,0.0369,0.994
1.793165572,-0.0364,0.9931,0.0362,0.994
1.795693072,-0.0371,0.9933,0.0369,0.995
1.800336822,-0.0359,0.9943,0.0371,0.996
1.801057499,-0.0367,0.9948,0.0367,0.996
1.803546874,-0.0369,0.9943,0.0369,0.996
1.805766093,-0.0391,0.9945,0.0376,0.996
1.807211353,-0.0379,0.9948,0.0371,0.996
1.80966052,-0.0376,0.9935,0.0379,0.995
1.811881666,-0.0384,0.9928,0.0376,0.994
1.814533489,-0.0376,0.9921,0.0384,0.994
1.816485572,-0.0362,0.9926,0.0398,0.994
1.819279686,-0.0379,0.9918,0.0396,0.993
1.821536041,-0.0374,0.9916,0.0391,0.993
1.82378203,-0.0354,0.9916,0.0384,0.993
1.826256509,-0.0357,0.9923,0.0389,0.994
1.828407811,-0.0362,0.9931,0.0386,0.994
1.830799426,-0.0374,0.9918,0.0384,0.993
1.833175103,-0.0354,0.9923,0.0384,0.994
1.835538332,-0.0364,0.9921,0.0401,0.994
1.838268072,-0.0367,0.9926,0.0401,0.994
1.84029802,-0.0369,0.9926,0.0413,0.994
1.842590363,-0.0364,0.9931,0.0430,0.995
1.844934686,-0.0354,0.9933,0.0411,0.995
1.847276145,-0.0376,0.9938,0.0425,0.995
1.849599374,-0.0379,0.9926,0.0401,0.994
1.852118228,-0.0371,0.9928,0.0391,0.994
1.855009113,-0.0359,0.9931,0.0398,0.994
1.857007186,-0.0362,0.9931,0.0406,0.995
1.859201509,-0.0371,0.9935,0.0408,0.995
1.861422447,-0.0364,0.9921,0.0413,0.994
1.86384953,-0.0371,0.9926,0.0420,0.994
1.866315311,-0.0369,0.9931,0.0415,0.995
1.868539374,-0.0369,0.9931,0.0403,0.995
1.870974582,-0.0369,0.9935,0.0413,0.995
1.873174738,-0.0362,0.9935,0.0418,0.995
1.875594686,-0.0359,0.9933,0.0413,0.995
1.877794999,-0.0379,0.9938,0.0420,0.995
1.880317655,-0.0379,0.9916,0.0425,0.993
1.882608541,-0.0367,0.9911,0.0425,0.993
1.884939322,-0.0391,0.9906,0.0423,0.992
1.887255051,-0.0381,0.9918,0.0432,0.994
1.89164302,-0.0389,0.9928,0.0423,0.994
1.892316822,-0.0398,0.9928,0.0423,0.995
1.895675832,-0.0371,0.9931,0.0413,0.995
1.898534061,-0.0386,0.9931,0.0408,0.995
1.899037811,-0.0376,0.9945,0.0418,0.996
1.901494374,-0.0374,0.9935,0.0435,0.995
1.903699947,-0.0376,0.9928,0.0428,0.994
1.906171926,-0.0369,0.9928,0.0408,0.994
1.908480311,-0.0367,0.9923,0.0403,0.994
1.910669582,-0.0367,0.9923,0.0423,0.994
1.913232291,-0.0371,0.9933,0.0425,0.995
1.915533749,-0.0376,0.9928,0.0420,0.994
1.917938332,-0.0374,0.9891,0.0423,0.991
1.920125936,-0.0362,0.9906,0.0425,0.992
1.922600936,-0.0376,0.9921,0.0413,0.994
1.924909738,-0.0369,0.9928,0.0425,0.994
1.927289582,-0.0367,0.9931,0.0408,0.995
1.930380207,-0.0364,0.9940,0.0408,0.996
1.932480207,-0.0362,0.9923,0.0408,0.994
1.934767134,-0.0352,0.9935,0.0420,0.995
1.936661613,-0.0367,0.9938,0.0423,0.995
1.939030676,-0.0364,0.9923,0.0428,0.994
1.94134953,-0.0362,0.9933,0.0418,0.995
1.943662134,-0.0359,0.9943,0.0406,0.996
1.94603203,-0.0362,0.9943,0.0413,0.996
1.948407395,-0.0379,0.9940,0.0401,0.996
1.951041249,-0.0374,0.9948,0.0403,0.996
1.953119322,-0.0364,0.9926,0.0403,0.994
1.955443176,-0.0359,0.9940,0.0403,0.995
1.957989947,-0.0367,0.9916,0.0425,0.993
1.96020177,-0.0364,0.9928,0.0418,0.994
1.962585207,-0.0367,0.9911,0.0401,0.993
1.964887238,-0.0367,0.9916,0.0403,0.993
1.96732578,-0.0364,0.9933,0.0408,0.995
1.96960552,-0.0364,0.9938,0.0396,0.995
1.971946249,-0.0374,0.9955,0.0393,0.997
1.97449328,-0.0384,0.9955,0.0398,0.997
1.976641509,-0.0379,0.9943,0.0393,0.996
1.979023384,-0.0374,0.9928,0.0403,0.994
1.981549166,-0.0381,0.9935,0.0432,0.995
1.98403328,-0.0403,0.9931,0.0440,0.995
1.98639578,-0.0413,0.9921,0.0437,0.994
1.992361301,-0.0413,0.9938,0.0467,0.996
1.993044009,-0.0440,0.9933,0.0508,0.996
1.993494947,-0.0450,0.9940,0.0537,0.996
1.996187968,-0.0474,0.9945,0.0537,0.997
2.000151093,-0.0486,0.9935,0.0494,0.996
2.000810311,-0.0498,0.9933,0.0445,0.996
2.002530207,-0.0484,0.9911,0.0376,0.993
2.005158436,-0.0462,0.9904,0.0342,0.992
2.007419999,-0.0435,0.9901,0.0318,0.992
2.009520051,-0.0428,0.9894,0.0359,0.991
2.012082291,-0.0442,0.9891,0.0430,0.991
2.01458703,-0.0484,0.9904,0.0503,0.993
2.016881353,-0.0537,0.9906,0.0557,0.994
2.018988645,-0.0586,0.9923,0.0606,0.996
2.021492655,-0.0625,0.9935,0.0613,0.997
2.023811457,-0.0664,0.9943,0.0579,0.998
2.026297759,-0.0674,0.9943,0.0530,0.998
2.028398905,-0.0660,0.9928,0.0489,0.996
2.030758124,-0.0630,0.9931,0.0440,0.996
2.033549582,-0.0606,0.9913,0.0428,0.994
2.035529999,-0.0567,0.9913,0.0428,0.994
2.037823228,-0.0523,0.9889,0.0430,0.991
2.040157655,-0.0520,0.9889,0.0440,0.991
2.042529426,-0.0515,0.9879,0.0450,0.990
2.045021926,-0.0530,0.9884,0.0454,0.991
2.047312551,-0.0550,0.9909,0.0457,0.993
2.049631613,-0.0613,0.9904,0.0459,0.993
2.051930415,-0.0655,0.9913,0.0479,0.995
2.05467703,-0.0667,0.9938,0.0462,0.997
2.056736457,-0.0672,0.9950,0.0464,0.998
2.059081926,-0.0672,0.9943,0.0454,0.998
2.061290103,-0.0652,0.9940,0.0454,0.997
2.064020676,-0.0618,0.9923,0.0440,0.995
2.06647703,-0.0569,0.9901,0.0430,0.993
2.068535884,-0.0530,0.9904,0.0403,0.993
2.070697603,-0.0491,0.9894,0.0389,0.991
2.073219843,-0.0474,0.9909,0.0384,0.993
2.075450832,-0.0479,0.9896,0.0371,0.991
2.077829634,-0.0467,0.9874,0.0254,0.989
2.080617186,-0.0489,0.9909,0.0259,0.992
2.082764582,-0.0506,0.9894,0.0315,0.991
2.084898853,-0.0559,0.9948,0.0357,0.997
2.087229426,-0.0603,0.9977,0.0362,1.000
2.089708593,-0.0616,0.9957,0.0406,0.998
2.091998957,-0.0630,0.9952,0.0406,0.998
2.094551874,-0.0618,0.9938,0.0364,0.996
2.097235311,-0.0589,0.9918,0.0345,0.994
2.101708853,-0.0530,0.9904,0.0332,0.992
2.102607082,-0.0464,0.9894,0.0313,0.991
2.105555936,-0.0420,0.9909,0.0276,0.992
2.108525884,-0.0381,0.9918,0.0249,0.993
2.108965363,-0.0364,0.9887,0.0247,0.990
2.111090936,-0.0364,0.9896,0.0239,0.991
2.113005832,-0.0389,0.9884,0.0242,0.989
2.11539427,-0.0435,0.9911,0.0234,0.992
2.117598384,-0.0454,0.9931,0.0249,0.994
2.120000884,-0.0486,0.9933,0.0244,0.995
2.122642134,-0.0489,0.9928,0.0249,0.994
2.124806718,-0.0506,0.9940,0.0264,0.996
2.127169113,-0.0489,0.9940,0.0271,0.996
2.129467447,-0.0452,0.9935,0.0288,0.995
2.131941926,-0.0418,0.9948,0.0261,0.996
2.13432552,-0.0367,0.9911,0.0244,0.992
2.136486978,-0.0335,0.9913,0.0225,0.992
2.13927677,-0.0310,0.9909,0.0198,0.992
2.14128302,-0.0306,0.9894,0.0166,0.990
2.143600415,-0.0301,0.9901,0.0132,0.991
2.146050103,-0.0340,0.9904,0.0137,0.991
2.148501718,-0.0357,0.9933,0.0161,0.994
2.150700103,-0.0396,0.9933,0.0188,0.994
2.153034582,-0.0418,0.9943,0.0198,0.995
2.155942655,-0.0452,0.9950,0.0222,0.996
2.158001249,-0.0457,0.9945,0.0247,0.996
2.160154843,-0.0413,0.9933,0.0230,0.994
2.162568332,-0.0384,0.9943,0.0210,0.995
2.164898488,-0.0354,0.9940,0.0186,0.995
2.167131405,-0.0340,0.9923,0.0159,0.993
2.169392447,-0.0306,0.9926,0.0149,0.993
2.171830103,-0.0303,0.9889,0.0129,0.989
2.174500051,-0.0310,0.9887,0.0151,0.989
2.176576457,-0.0315,0.9918,0.0171,0.992
2.178859374,-0.0342,0.9916,0.0181,0.992
2.181373905,-0.0357,0.9923,0.0181,0.993
2.183723384,-0.0376,0.9935,0.0210,0.994
2.186174061,-0.0411,0.9935,0.0210,0.995
2.188464113,-0.0425,0.9945,0.0210,0.996
2.192914113,-0.0428,0.9948,0.0200,0.996
2.193598593,-0.0401,0.9938,0.0190,0.995
2.195934426,-0.0389,0.9926,0.0198,0.994
2.199731874,-0.0364,0.9923,0.0203,0.993
2.200246613,-0.0335,0.9909,0.0203,0.992
2.20260302,-0.0318,0.9901,0.0208,0.991
2.204626405,-0.0306,0.9921,0.0215,0.993
2.20698729,-0.0313,0.9928,0.0217,0.994
2.20933453,-0.0323,0.9926,0.0227,0.993
2.211861665,-0.0347,0.9916,0.0237,0.992
2.214618905,-0.0369,0.9935,0.0239,0.995
2.216767603,-0.0411,0.9940,0.0254,0.995
2.218882968,-0.0425,0.9931,0.0249,0.994
2.221221561,-0.0420,0.9950,0.0271,0.996
2.223658697,-0.0408,0.9948,0.0264,0.996
2.226201301,-0.0386,0.9943,0.0271,0.995
2.228414686,-0.0374,0.9928,0.0269,0.994
2.231177134,-0.0362,0.9916,0.0298,0.993
2.233313332,-0.0327,0.9923,0.0310,0.993
2.235342447,-0.0325,0.9904,0.0313,0.991
2.237678228,-0.0315,0.9918,0.0308,0.993
2.240076665,-0.0318,0.9918,0.0303,0.993
2.242602238,-0.0337,0.9933,0.0327,0.994
2.244797134,-0.0354,0.9926,0.0342,0.994
2.247856301,-0.0389,0.9923,0.0359,0.994
2.249756301,-0.0406,0.9940,0.0359,0.996
2.251955676,-0.0432,0.9962,0.0364,0.998
2.25424604,-0.0428,0.9960,0.0398,0.998
2.256560572,-0.0440,0.9943,0.0415,0.996
2.258856718,-0.0423,0.9926,0.0418,0.994
2.261184009,-0.0391,0.9916,0.0430,0.993
2.263660936,-0.0369,0.9909,0.0457,0.993
2.266097134,-0.0325,0.9899,0.0464,0.991
2.268326717,-0.0325,0.9906,0.0462,0.992
2.270689165,-0.0327,0.9916,0.0447,0.993
2.272995884,-0.0352,0.9933,0.0457,0.995
2.275400988,-0.0362,0.9918,0.0464,0.994
2.277691145,-0.0374,0.9918,0.0476,0.994
2.280299165,-0.0411,0.9928,0.0511,0.995
2.282480311,-0.0440,0.9931,0.0530,0.995
2.284727967,-0.0445,0.9928,0.0559,0.995
2.287056092,-0.0430,0.9948,0.0564,0.997
2.292874061,-0.0413,0.9952,0.0577,0.998
2.29352604,-0.0403,0.9938,0.0567,0.996
2.294328488,-0.0403,0.9921,0.0569,0.995
2.297485155,-0.0386,0.9904,0.0567,0.993
2.300875259,-0.0371,0.9909,0.0569,0.993
2.301371092,-0.0374,0.9901,0.0562,0.992
2.30363953,-0.0364,0.9911,0.0572,0.993
2.306181457,-0.0371,0.9916,0.0569,0.994
2.308253697,-0.0384,0.9918,0.0581,0.994
2.310486353,-0.0411,0.9933,0.0606,0.996
2.312909634,-0.0428,0.9940,0.0630,0.997
2.315371092,-0.0447,0.9955,0.0630,0.998
2.317677134,-0.0462,0.9955,0.0640,0.999
2.32001927,-0.0432,0.9940,0.0630,0.997
2.322650155,-0.0415,0.9940,0.0616,0.997
2.324790207,-0.0391,0.9931,0.0603,0.996
2.327263384,-0.0396,0.9901,0.0599,0.993
2.329459738,-0.0364,0.9896,0.0601,0.992
2.331853072,-0.0352,0.9921,0.0599,0.995
2.334295936,-0.0369,0.9911,0.0586,0.994
2.336470259,-0.0379,0.9906,0.0591,0.993
2.339086874,-0.0367,0.9921,0.0599,0.995
2.341317655,-0.0398,0.9928,0.0589,0.995
2.343596561,-0.0435,0.9933,0.0594,0.996
2.346236926,-0.0442,0.9948,0.0589,0.997
2.348323645,-0.0432,0.9931,0.0586,0.996
2.350678176,-0.0442,0.9943,0.0581,0.997
2.35293104,-0.0440,0.9943,0.0559,0.997
2.355354842,-0.0423,0.9931,0.0552,0.995
2.35768203,-0.0420,0.9928,0.0557,0.995
2.36010229,-0.0393,0.9926,0.0555,0.995
2.36257927,-0.0391,0.9931,0.0537,0.995
2.364905624,-0.0391,0.9923,0.0535,0.995
2.367153488,-0.0381,0.9921,0.0537,0.994
2.369355259,-0.0379,0.9916,0.0533,0.994
2.371730259,-0.0398,0.9916,0.0528,0.994
2.37439854,-0.0413,0.9923,0.0525,0.995
2.37646953,-0.0442,0.9916,0.0501,0.994
2.378908228,-0.0447,0.9943,0.0489,0.996
2.381591978,-0.0454,0.9945,0.0494,0.997
2.384047811,-0.0454,0.9952,0.0476,0.997
2.38587328,-0.0457,0.9931,0.0476,0.995
2.388220103,-0.0450,0.9906,0.0469,0.993
2.390645572,-0.0415,0.9923,0.0469,0.994
2.393014061,-0.0398,0.9928,0.0467,0.995
2.39559177,-0.0386,0.9943,0.0452,0.996
2.398413176,-0.0384,0.9935,0.0442,0.995
2.402862082,-0.0403,0.9938,0.0435,0.996
2.403566926,-0.0413,0.9923,0.0413,0.994
2.406647395,-0.0428,0.9911,0.0406,0.993
2.407068905,-0.0418,0.9916,0.0396,0.993
2.410785259,-0.0442,0.9916,0.0403,0.993
2.411927915,-0.0467,0.9921,0.0393,0.994
2.414267082,-0.0457,0.9923,0.0393,0.994
2.416438697,-0.0450,0.9933,0.0391,0.995
2.418782811,-0.0450,0.9926,0.0389,0.994
2.421102342,-0.0462,0.9926,0.0376,0.994
2.42340427,-0.0445,0.9921,0.0369,0.994
2.425825676,-0.0447,0.9918,0.0354,0.993
2.42830177,-0.0430,0.9918,0.0359,0.993
2.430619999,-0.0435,0.9911,0.0352,0.993
2.43304078,-0.0452,0.9901,0.0330,0.992
2.435328332,-0.0442,0.9904,0.0335,0.992
2.437651301,-0.0425,0.9916,0.0330,0.993
2.440098176,-0.0454,0.9933,0.0313,0.995
2.442618905,-0.0457,0.9926,0.0310,0.994
2.444873436,-0.0484,0.9933,0.0313,0.995
2.447046353,-0.0469,0.9938,0.0315,0.995
2.44933552,-0.0479,0.9938,0.0313,0.995
2.451856822,-0.0479,0.9935,0.0298,0.995
2.454325155,-0.0472,0.9933,0.0278,0.995
2.458261665,-0.0447,0.9923,0.0306,0.994
2.459108384,-0.0423,0.9891,0.0308,0.991
2.46113078,-0.0420,0.9884,0.0325,0.990
2.463319113,-0.0384,0.9894,0.0313,0.991
2.466231822,-0.0376,0.9894,0.0293,0.991
2.468157863,-0.0396,0.9918,0.0286,0.993
2.47049828,-0.0411,0.9926,0.0281,0.994
2.473064634,-0.0423,0.9928,0.0269,0.994
2.47524328,-0.0432,0.9923,0.0266,0.994
2.477675155,-0.0437,0.9921,0.0281,0.993
2.479821561,-0.0447,0.9950,0.0296,0.996
2.482728644,-0.0442,0.9948,0.0291,0.996
2.484631301,-0.0445,0.9950,0.0291,0.996
2.487081405,-0.0437,0.9928,0.0310,0.994
2.489308853,-0.0418,0.9909,0.0310,0.992
2.493662967,-0.0428,0.9913,0.0298,0.993
2.496022551,-0.0413,0.9916,0.0293,0.993
2.496421822,-0.0376,0.9896,0.0273,0.991
2.498926717,-0.0393,0.9906,0.0266,0.992
2.501131509,-0.0411,0.9916,0.0281,0.993
2.503484113,-0.0425,0.9931,0.0269,0.994
2.505819947,-0.0445,0.9928,0.0283,0.994
2.508276092,-0.0445,0.9940,0.0291,0.995
2.510702863,-0.0445,0.9931,0.0296,0.994
2.512818228,-0.0462,0.9926,0.0315,0.994
2.515337707,-0.0452,0.9931,0.0315,0.995
2.517636457,-0.0445,0.9943,0.0340,0.996
2.519890519,-0.0432,0.9923,0.0320,0.994
2.522395519,-0.0408,0.9928,0.0288,0.994
2.524691197,-0.0420,0.9928,0.0283,0.994
2.527217394,-0.0413,0.9918,0.0288,0.993
2.529281613,-0.0403,0.9916,0.0271,0.993
2.531943957,-0.0408,0.9926,0.0278,0.994
2.534418592,-0.0418,0.9928,0.0291,0.994
2.536353853,-0.0430,0.9926,0.0288,0.994
2.538943072,-0.0452,0.9928,0.0313,0.994
2.541194426,-0.0464,0.9911,0.0318,0.993
2.543688592,-0.0462,0.9926,0.0308,0.994
2.546021717,-0.0452,0.9943,0.0315,0.996
2.548633592,-0.0442,0.9928,0.0310,0.994
2.550592342,-0.0428,0.9928,0.0291,0.994
2.552907707,-0.0413,0.9921,0.0296,0.993
2.555320676,-0.0396,0.9913,0.0298,0.993
2.557799165,-0.0379,0.9896,0.0303,0.991
2.560263228,-0.0391,0.9906,0.0308,0.992
2.56260604,-0.0376,0.9916,0.0308,0.993
2.564547759,-0.0371,0.9935,0.0276,0.995
2.56770953,-0.0362,0.9938,0.0193,0.995
2.569873124,-0.0357,0.9931,0.0156,0.994
2.571781301,-0.0374,0.9943,0.0173,0.995
2.57452328,-0.0367,0.9943,0.0220,0.995
2.577174217,-0.0369,0.9938,0.0296,0.995
2.578781092,-0.0396,0.9913,0.0379,0.993
2.580988801,-0.0386,0.9921,0.0435,0.994
2.583339738,-0.0369,0.9923,0.0452,0.994
2.585692186,-0.0352,0.9926,0.0408,0.994
2.588115311,-0.0330,0.9916,0.0347,0.993
2.592307394,-0.0325,0.9926,0.0264,0.993
2.594765311,-0.0335,0.9933,0.0193,0.994
2.595274165,-0.0347,0.9933,0.0176,0.994
2.597776457,-0.0359,0.9950,0.0198,0.996
2.600091926,-0.0367,0.9950,0.0234,0.996
2.602834738,-0.0371,0.9933,0.0298,0.994
2.60468604,-0.0381,0.9918,0.0357,0.993
2.607517186,-0.0379,0.9911,0.0411,0.993
2.610300832,-0.0391,0.9918,0.0440,0.994
2.611796822,-0.0396,0.9940,0.0420,0.996
2.614141197,-0.0386,0.9913,0.0362,0.993
2.616492759,-0.0381,0.9916,0.0332,0.993
2.618829374,-0.0389,0.9935,0.0303,0.995
2.621104009,-0.0386,0.9935,0.0278,0.995
2.623476926,-0.0374,0.9918,0.0276,0.993
2.625887499,-0.0379,0.9909,0.0332,0.992
2.628395103,-0.0389,0.9918,0.0384,0.993
2.630551144,-0.0384,0.9928,0.0423,0.994
2.633938801,-0.0401,0.9921,0.0428,0.994
2.635206561,-0.0415,0.9928,0.0425,0.995
2.637532394,-0.0406,0.9931,0.0415,0.995
2.639837811,-0.0398,0.9931,0.0393,0.995
